,RH_pct,u10_ms,N_frac,source,T_C,Rs_Wm2,u2,Rs_MJ,Ra_MJ,Rso_MJ,Rn_MJ,E_hourly_mm
2026-07-08 19:00:00,31.000000,4.200000,,datagouv,32.700000,141.666667,3.141395,0.510000,0.212722,0.159806,0.171260,0.076287
2026-07-08 20:00:00,54.000000,2.600000,,datagouv,28.400000,0.000000,1.944673,0.000000,0.000000,0.000000,-0.232542,-0.064549
2026-07-08 21:00:00,65.000000,3.600000,,datagouv,25.900000,0.000000,2.692624,0.000000,0.000000,0.000000,-0.218432,-0.059035
2026-07-08 22:00:00,75.000000,1.900000,,datagouv,24.000000,0.000000,1.421107,0.000000,0.000000,0.000000,-0.207986,-0.058070
2026-07-08 23:00:00,84.000000,0.800000,,datagouv,20.600000,0.000000,0.598361,0.000000,0.000000,0.000000,-0.213172,-0.058339
2026-07-09 00:00:00,91.000000,1.600000,,datagouv,19.200000,0.000000,1.196722,0.000000,0.000000,0.000000,-0.210134,-0.056555
2026-07-09 01:00:00,92.000000,1.300000,,datagouv,19.200000,0.000000,0.972336,0.000000,0.000000,0.000000,-0.208505,-0.056313
2026-07-09 02:00:00,54.000000,2.900000,,datagouv,21.300000,0.000000,2.169058,0.000000,0.000000,0.000000,-0.270710,-0.068948
2026-07-09 03:00:00,46.000000,2.900000,,datagouv,21.800000,0.000000,2.169058,0.000000,0.000000,0.000000,-0.288460,-0.073158
2026-07-09 04:00:00,49.000000,3.100000,,datagouv,21.000000,0.000000,2.318648,0.000000,0.151852,0.114077,-0.014184,0.005399
2026-07-09 05:00:00,47.000000,2.900000,,datagouv,21.400000,11.111111,2.169058,0.040000,0.868181,0.652212,0.022438,0.015942
2026-07-09 06:00:00,41.000000,3.400000,,datagouv,23.800000,116.666667,2.543034,0.420000,1.659691,1.246826,0.355432,0.117804
2026-07-09 07:00:00,35.000000,3.700000,,datagouv,27.200000,275.000000,2.767419,0.990000,2.427151,1.823373,0.794465,0.262883
2026-07-09 08:00:00,31.000000,3.100000,,datagouv,30.600000,447.222222,2.318648,1.610000,3.118260,2.342562,1.303658,0.439303
2026-07-09 09:00:00,28.000000,3.300000,,datagouv,32.900000,616.666667,2.468239,2.220000,3.685920,2.769011,1.813563,0.621918
2026-07-09 10:00:00,25.000000,5.200000,,datagouv,34.000000,755.555556,3.889346,2.720000,4.091446,3.073658,2.228136,0.775561
2026-07-09 11:00:00,26.000000,5.300000,,datagouv,34.900000,852.777778,3.964141,3.070000,4.307201,3.235742,2.531201,0.885511
2026-07-09 12:00:00,25.000000,4.400000,,datagouv,35.300000,908.333333,3.290985,3.270000,4.318483,3.244217,2.689119,0.940192
2026-07-09 13:00:00,25.000000,4.700000,,datagouv,35.500000,913.888889,3.515370,3.290000,4.124523,3.098506,2.708405,0.949553
2026-07-09 14:00:00,25.000000,4.700000,,datagouv,36.500000,863.888889,3.515370,3.110000,3.738538,2.808539,2.547451,0.902833
2026-07-09 15:00:00,25.000000,4.800000,,datagouv,36.300000,772.222222,3.590165,2.780000,3.186834,2.394077,2.242893,0.796646
2026-07-09 16:00:00,26.000000,5.500000,,datagouv,36.100000,641.666667,4.113731,2.310000,2.507007,1.883364,1.815881,0.650371
2026-07-09 17:00:00,25.000000,4.100000,,datagouv,36.100000,477.777778,3.066599,1.720000,1.745387,1.311204,1.266749,0.457306
2026-07-09 18:00:00,27.000000,4.900000,,datagouv,34.800000,297.222222,3.664960,1.070000,0.953877,0.716590,0.674865,0.252587
2026-07-09 19:00:00,28.000000,4.200000,,datagouv,33.600000,138.888889,3.141395,0.500000,0.208444,0.156591,0.150587,0.071021
2026-07-09 20:00:00,32.000000,3.100000,,datagouv,31.300000,0.000000,2.318648,0.000000,0.000000,0.000000,-0.299644,-0.082634
2026-07-09 21:00:00,34.000000,3.000000,,datagouv,29.300000,0.000000,2.243853,0.000000,0.000000,0.000000,-0.299536,-0.081605
2026-07-09 22:00:00,39.000000,2.900000,,datagouv,27.700000,0.000000,2.169058,0.000000,0.000000,0.000000,-0.287057,-0.077502
2026-07-09 23:00:00,40.000000,3.400000,,datagouv,27.400000,0.000000,2.543034,0.000000,0.000000,0.000000,-0.284817,-0.075586
2026-07-10 00:00:00,40.000000,3.300000,,datagouv,26.400000,0.000000,2.468239,0.000000,0.000000,0.000000,-0.289096,-0.076210
2026-07-10 01:00:00,40.000000,3.400000,,datagouv,26.000000,0.000000,2.543034,0.000000,0.000000,0.000000,-0.290709,-0.076096
2026-07-10 02:00:00,42.000000,2.900000,,datagouv,25.000000,0.000000,2.169058,0.000000,0.000000,0.000000,-0.288220,-0.075831
2026-07-10 03:00:00,44.000000,3.600000,,datagouv,24.100000,0.000000,2.692624,0.000000,0.000000,0.000000,-0.285691,-0.073124
2026-07-10 04:00:00,46.000000,3.600000,,datagouv,23.400000,0.000000,2.692624,0.000000,0.145669,0.109433,-0.014136,0.007322
2026-07-10 05:00:00,47.000000,3.000000,,datagouv,22.800000,11.111111,2.243853,0.040000,0.858972,0.645294,0.022686,0.016663
2026-07-10 06:00:00,43.000000,3.600000,,datagouv,25.000000,113.888889,2.692624,0.410000,1.651253,1.240487,0.349771,0.118312
2026-07-10 07:00:00,38.000000,5.000000,,datagouv,27.100000,269.444444,3.739755,0.970000,2.419588,1.817691,0.783797,0.261554
2026-07-10 08:00:00,35.000000,3.700000,,datagouv,28.800000,427.777778,2.767419,1.540000,3.111615,2.337570,1.256308,0.415421
2026-07-10 09:00:00,33.000000,4.000000,,datagouv,31.000000,608.333333,2.991804,2.190000,3.680175,2.764695,1.801556,0.605912
2026-07-10 10:00:00,28.000000,5.800000,,datagouv,33.100000,722.222222,4.338116,2.600000,4.086521,3.069958,2.144782,0.741441
2026-07-10 11:00:00,24.000000,3.900000,,datagouv,35.200000,858.333333,2.917009,3.090000,4.302961,3.232557,2.536258,0.885825
2026-07-10 12:00:00,22.000000,3.200000,,datagouv,36.200000,905.555556,2.393443,3.260000,4.314746,3.241409,2.664143,0.936281
2026-07-10 13:00:00,19.000000,2.300000,,datagouv,37.300000,916.666667,1.720287,3.300000,4.121071,3.095913,2.683212,0.949620
2026-07-10 14:00:00,19.000000,2.800000,,datagouv,37.700000,866.666667,2.094263,3.120000,3.735135,2.805983,2.518999,0.897502
2026-07-10 15:00:00,18.000000,2.900000,,datagouv,38.300000,780.555556,2.169058,2.810000,3.183241,2.391378,2.227857,0.800699
2026-07-10 16:00:00,16.000000,2.400000,,datagouv,38.400000,633.333333,1.795083,2.280000,2.502997,1.880351,1.723586,0.623125
2026-07-10 17:00:00,17.000000,2.800000,,datagouv,38.000000,502.777778,2.094263,1.810000,1.740762,1.307730,1.298601,0.473792
2026-07-10 18:00:00,18.000000,3.200000,,datagouv,37.900000,363.888889,2.393443,1.310000,0.948481,0.712537,0.846521,0.316780
2026-07-10 19:00:00,22.000000,2.300000,,datagouv,35.500000,116.666667,1.720287,0.420000,0.203848,0.153139,0.048683,0.033002
2026-07-10 20:00:00,26.000000,0.700000,,datagouv,32.800000,0.000000,0.523566,0.000000,0.000000,0.000000,-0.323658,-0.097876
2026-07-10 21:00:00,33.000000,0.000000,,datagouv,29.300000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.303710,-0.090667
2026-07-10 22:00:00,41.000000,2.400000,,datagouv,26.000000,0.000000,1.795083,0.000000,0.000000,0.000000,-0.287409,-0.077487
2026-07-10 23:00:00,58.000000,8.400000,,datagouv,26.900000,0.000000,6.282789,0.000000,0.000000,0.000000,-0.230639,-0.054377
2026-07-11 00:00:00,50.000000,6.200000,,datagouv,25.200000,0.000000,4.637297,0.000000,0.000000,0.000000,-0.263479,-0.064090
2026-07-11 01:00:00,50.000000,0.700000,,datagouv,24.200000,0.000000,0.523566,0.000000,0.000000,0.000000,-0.268291,-0.074497
2026-07-11 02:00:00,57.000000,1.200000,,datagouv,22.100000,0.000000,0.897541,0.000000,0.000000,0.000000,-0.260236,-0.069843
2026-07-11 03:00:00,56.000000,1.800000,,datagouv,22.700000,0.000000,1.346312,0.000000,0.000000,0.000000,-0.259815,-0.069347
2026-07-11 04:00:00,59.000000,1.900000,,datagouv,21.900000,0.000000,1.421107,0.000000,0.139418,0.104736,-0.012827,0.002378
2026-07-11 05:00:00,55.000000,2.800000,,datagouv,23.200000,0.000000,2.094263,0.000000,0.849465,0.638152,-0.012995,0.004457
2026-07-11 06:00:00,58.000000,3.000000,,datagouv,23.600000,50.000000,2.243853,0.180000,1.642559,1.233956,0.153081,0.053413
2026-07-11 07:00:00,48.000000,3.800000,,datagouv,27.100000,275.000000,2.842214,0.990000,2.411802,1.811842,0.810181,0.264573
2026-07-11 08:00:00,47.000000,3.500000,,datagouv,28.400000,483.333333,2.617829,1.740000,3.104773,2.332430,1.432930,0.465940
2026-07-11 09:00:00,44.000000,2.600000,,datagouv,29.900000,608.333333,1.944673,2.190000,3.674247,2.760241,1.829320,0.601145
2026-07-11 10:00:00,38.000000,2.600000,,datagouv,31.500000,738.888889,1.944673,2.660000,4.081415,3.066122,2.223961,0.743134
2026-07-11 11:00:00,28.000000,1.400000,,datagouv,33.200000,836.111111,1.047132,3.010000,4.298529,3.229227,2.486536,0.843060
2026-07-11 12:00:00,30.000000,1.700000,,datagouv,34.300000,894.444444,1.271517,3.220000,4.310793,3.238440,2.669534,0.914874
2026-07-11 13:00:00,26.000000,1.800000,,datagouv,35.000000,891.666667,1.346312,3.210000,4.117371,3.093134,2.638672,0.911652
2026-07-11 14:00:00,23.000000,3.200000,,datagouv,36.100000,841.666667,2.393443,3.030000,3.731445,2.803211,2.458894,0.864618
2026-07-11 15:00:00,23.000000,3.000000,,datagouv,36.600000,763.888889,2.243853,2.750000,3.179315,2.388429,2.203415,0.779651
2026-07-11 16:00:00,21.000000,1.700000,,datagouv,37.000000,633.333333,1.271517,2.280000,2.498608,1.877054,1.758636,0.624199
2026-07-11 17:00:00,21.000000,1.400000,,datagouv,36.900000,436.111111,1.047132,1.570000,1.735713,1.303937,1.105047,0.396308
2026-07-11 18:00:00,21.000000,2.600000,,datagouv,36.200000,280.555556,1.944673,1.010000,0.942619,0.708133,0.587220,0.219840
2026-07-11 19:00:00,24.000000,2.800000,,datagouv,34.800000,130.555556,2.094263,0.470000,0.198948,0.149458,0.104837,0.053020
2026-07-11 20:00:00,30.000000,2.100000,,datagouv,31.100000,0.000000,1.570697,0.000000,0.000000,0.000000,-0.309897,-0.088224
2026-07-11 21:00:00,34.000000,2.700000,,datagouv,29.500000,0.000000,2.019468,0.000000,0.000000,0.000000,-0.298696,-0.082299
2026-07-11 22:00:00,38.000000,3.200000,,datagouv,28.900000,0.000000,2.393443,0.000000,0.000000,0.000000,-0.285328,-0.077092
2026-07-11 23:00:00,42.000000,1.900000,,datagouv,27.000000,0.000000,1.421107,0.000000,0.000000,0.000000,-0.279724,-0.077371
2026-07-12 00:00:00,45.000000,2.100000,,datagouv,25.900000,0.000000,1.570697,0.000000,0.000000,0.000000,-0.275060,-0.074935
2026-07-12 01:00:00,45.000000,3.900000,,datagouv,25.700000,0.000000,2.917009,0.000000,0.000000,0.000000,-0.275976,-0.071372
2026-07-12 02:00:00,50.000000,0.900000,,datagouv,23.200000,0.000000,0.673156,0.000000,0.000000,0.000000,-0.272733,-0.074354
2026-07-12 03:00:00,52.000000,2.200000,,datagouv,22.400000,0.000000,1.645492,0.000000,0.000000,0.000000,-0.271000,-0.071030
2026-07-12 04:00:00,49.000000,3.300000,,datagouv,23.300000,0.000000,2.468239,0.000000,0.133115,0.100001,-0.013748,0.006245
2026-07-12 05:00:00,51.000000,1.500000,,datagouv,22.600000,8.333333,1.121927,0.030000,0.839667,0.630791,0.013966,0.010772
2026-07-12 06:00:00,47.000000,2.600000,,datagouv,25.500000,113.888889,1.944673,0.410000,1.633613,1.227235,0.349844,0.116398
2026-07-12 07:00:00,38.000000,3.500000,,datagouv,28.600000,261.111111,2.617829,0.940000,2.403798,1.805829,0.763667,0.256814
2026-07-12 08:00:00,31.000000,2.800000,,datagouv,31.900000,436.111111,2.094263,1.570000,3.097736,2.327143,1.275229,0.435596
2026-07-12 09:00:00,30.000000,3.400000,,datagouv,33.200000,597.222222,2.543034,2.150000,3.668136,2.755650,1.766569,0.607971
2026-07-12 10:00:00,25.000000,3.600000,,datagouv,34.600000,744.444444,2.692624,2.680000,4.076125,3.062148,2.197624,0.764668
2026-07-12 11:00:00,23.000000,4.800000,,datagouv,36.200000,850.000000,3.590165,3.060000,4.293901,3.225750,2.509684,0.888354
2026-07-12 12:00:00,21.000000,4.000000,,datagouv,37.100000,902.777778,2.991804,3.250000,4.306622,3.235306,2.651428,0.942552
2026-07-12 13:00:00,20.000000,6.100000,,datagouv,38.200000,911.111111,4.562502,3.280000,4.113420,3.090166,2.675882,0.968074
2026-07-12 14:00:00,19.000000,6.400000,,datagouv,38.700000,858.333333,4.786887,3.090000,3.727464,2.800220,2.495094,0.910115
2026-07-12 15:00:00,18.000000,5.600000,,datagouv,39.300000,719.444444,4.188526,2.590000,3.175054,2.385228,2.029022,0.747379
2026-07-12 16:00:00,19.000000,5.500000,,datagouv,38.900000,591.666667,4.113731,2.130000,2.493837,1.873470,1.612673,0.597598
2026-07-12 17:00:00,20.000000,6.200000,,datagouv,38.000000,344.444444,4.637297,1.240000,1.730236,1.299823,0.819568,0.318067
2026-07-12 18:00:00,20.000000,7.100000,,datagouv,38.000000,291.666667,5.310453,1.050000,0.936290,0.703379,0.623487,0.252826
2026-07-12 19:00:00,20.000000,6.800000,,datagouv,36.500000,97.222222,5.086067,0.350000,0.193757,0.145558,-0.026051,0.024106
2026-07-12 20:00:00,21.000000,5.400000,,datagouv,34.700000,0.000000,4.038936,0.000000,0.000000,0.000000,-0.347074,-0.090783
2026-07-12 21:00:00,22.000000,5.300000,,datagouv,33.400000,0.000000,3.964141,0.000000,0.000000,0.000000,-0.344743,-0.089732
2026-07-12 22:00:00,23.000000,5.800000,,datagouv,32.700000,0.000000,4.338116,0.000000,0.000000,0.000000,-0.340911,-0.086640
2026-07-12 23:00:00,24.000000,6.900000,,datagouv,32.000000,0.000000,5.160862,0.000000,0.000000,0.000000,-0.337390,-0.081833
2026-07-13 00:00:00,25.000000,7.000000,,datagouv,31.500000,0.000000,5.235658,0.000000,0.000000,0.000000,-0.333532,-0.080295
2026-07-13 01:00:00,28.000000,4.000000,,datagouv,30.200000,0.000000,2.991804,0.000000,0.000000,0.000000,-0.322717,-0.085684
2026-07-13 02:00:00,32.000000,2.300000,,datagouv,28.200000,0.000000,1.720287,0.000000,0.000000,0.000000,-0.311936,-0.085937
2026-07-13 03:00:00,39.000000,2.600000,,datagouv,25.400000,0.000000,1.944673,0.000000,0.000000,0.000000,-0.296283,-0.078771
2026-07-13 04:00:00,40.000000,3.300000,,datagouv,25.200000,0.000000,2.468239,0.000000,0.126779,0.095241,-0.014689,0.008170
2026-07-13 05:00:00,46.000000,3.000000,,datagouv,23.400000,5.555556,2.243853,0.020000,0.829581,0.623215,0.004264,0.011617
2026-07-13 06:00:00,42.000000,2.000000,,datagouv,25.500000,97.222222,1.495902,0.350000,1.624419,1.220329,0.307689,0.103215
2026-07-13 07:00:00,61.000000,4.600000,,datagouv,26.200000,241.666667,3.440575,0.870000,2.395579,1.799654,0.731713,0.235287
2026-07-13 08:00:00,52.000000,4.900000,,datagouv,27.300000,402.777778,3.664960,1.450000,3.090505,2.321711,1.212741,0.391995
2026-07-13 09:00:00,42.000000,4.900000,,datagouv,29.500000,566.666667,3.664960,2.040000,3.661842,2.750922,1.702931,0.563403
2026-07-13 10:00:00,41.000000,4.600000,,datagouv,30.700000,691.666667,3.440575,2.490000,4.070652,3.058037,2.092969,0.697990
2026-07-13 11:00:00,43.000000,4.800000,,datagouv,30.000000,608.333333,3.590165,2.190000,4.289076,3.222126,1.867016,0.619249
2026-07-13 12:00:00,43.000000,7.000000,,datagouv,32.000000,805.555556,5.235658,2.900000,4.302230,3.232007,2.454653,0.832730
2026-07-13 13:00:00,47.000000,7.000000,,datagouv,29.600000,494.444444,5.235658,1.780000,4.109215,3.087007,1.531296,0.511905
2026-07-13 14:00:00,54.000000,4.800000,,datagouv,29.400000,377.777778,3.590165,1.360000,3.723187,2.797007,1.182110,0.392110
2026-07-13 15:00:00,48.000000,4.800000,,datagouv,30.700000,722.222222,3.590165,2.600000,3.170453,2.381771,2.154862,0.716544
2026-07-13 16:00:00,42.000000,4.900000,,datagouv,30.900000,488.888889,3.664960,1.760000,2.488679,1.869595,1.380836,0.467755
2026-07-13 17:00:00,43.000000,5.000000,,datagouv,31.000000,455.555556,3.739755,1.640000,1.724329,1.295385,1.254547,0.426990
2026-07-13 18:00:00,46.000000,5.000000,,datagouv,29.700000,261.111111,3.739755,0.940000,0.929491,0.698270,0.613709,0.213466
2026-07-13 19:00:00,51.000000,5.300000,,datagouv,27.900000,100.000000,3.964141,0.360000,0.188288,0.141449,0.085864,0.041669
2026-07-13 20:00:00,62.000000,3.900000,,datagouv,26.200000,0.000000,2.917009,0.000000,0.000000,0.000000,-0.224271,-0.059960
2026-07-13 21:00:00,72.000000,3.300000,,datagouv,24.300000,0.000000,2.468239,0.000000,0.000000,0.000000,-0.212630,-0.057846
2026-07-13 22:00:00,80.000000,2.900000,,datagouv,22.900000,0.000000,2.169058,0.000000,0.000000,0.000000,-0.205213,-0.056365
2026-07-13 23:00:00,85.000000,2.800000,,datagouv,22.000000,0.000000,2.094263,0.000000,0.000000,0.000000,-0.201762,-0.055535
2026-07-14 00:00:00,90.000000,2.700000,,datagouv,20.600000,0.000000,2.019468,0.000000,0.000000,0.000000,-0.202500,-0.055354
2026-07-14 01:00:00,90.000000,1.400000,,datagouv,18.900000,0.000000,1.047132,0.000000,0.000000,0.000000,-0.213646,-0.057133
2026-07-14 02:00:00,94.000000,2.100000,,datagouv,19.600000,0.000000,1.570697,0.000000,0.000000,0.000000,-0.202595,-0.055182
2026-07-14 03:00:00,94.000000,0.700000,,datagouv,18.800000,0.000000,0.523566,0.000000,0.000000,0.000000,-0.207878,-0.056071
2026-07-14 04:00:00,95.000000,1.600000,,datagouv,18.700000,0.000000,1.196722,0.000000,0.120425,0.090468,-0.010348,-0.002178
2026-07-14 05:00:00,96.000000,1.200000,,datagouv,18.900000,8.333333,0.897541,0.030000,0.819214,0.615426,0.017396,0.005214
2026-07-14 06:00:00,93.000000,2.000000,,datagouv,20.000000,100.000000,1.495902,0.360000,1.614983,1.213240,0.321007,0.090491
2026-07-14 07:00:00,90.000000,2.200000,,datagouv,21.000000,144.444444,1.645492,0.520000,2.387146,1.793320,0.468416,0.134445
2026-07-14 08:00:00,75.000000,1.700000,,datagouv,24.200000,363.888889,1.271517,1.310000,3.083083,2.316135,1.119786,0.338289
2026-07-14 09:00:00,60.000000,1.900000,,datagouv,27.000000,569.444444,1.421107,2.050000,3.655366,2.746057,1.738479,0.547093
2026-07-14 10:00:00,50.000000,1.500000,,datagouv,29.700000,694.444444,1.121927,2.500000,4.064994,3.053786,2.121095,0.690158
2026-07-14 11:00:00,38.000000,2.000000,,datagouv,31.600000,744.444444,1.495902,2.680000,4.284053,3.218352,2.255583,0.752820
2026-07-14 12:00:00,33.000000,2.200000,,datagouv,32.700000,775.000000,1.645492,2.790000,4.297614,3.228540,2.331532,0.788565
2026-07-14 13:00:00,24.000000,3.100000,,datagouv,33.800000,847.222222,2.318648,3.050000,4.104753,3.083654,2.479517,0.852047
2026-07-14 14:00:00,24.000000,2.200000,,datagouv,34.400000,738.888889,1.645492,2.660000,3.718612,2.793570,2.139320,0.739112
2026-07-14 15:00:00,26.000000,2.600000,,datagouv,34.600000,672.222222,1.944673,2.420000,3.165507,2.378056,1.910087,0.663734
2026-07-14 16:00:00,30.000000,3.000000,,datagouv,34.500000,538.888889,2.243853,1.940000,2.483132,1.865428,1.490714,0.521396
2026-07-14 17:00:00,34.000000,3.900000,,datagouv,34.000000,455.555556,2.917009,1.640000,1.717988,1.290621,1.232891,0.433525
2026-07-14 18:00:00,35.000000,3.900000,,datagouv,33.100000,288.888889,2.917009,1.040000,0.922218,0.692807,0.680528,0.244776
2026-07-14 19:00:00,37.000000,3.700000,,datagouv,31.800000,133.333333,2.767419,0.480000,0.182557,0.137144,0.167097,0.071121
2026-07-14 20:00:00,44.000000,3.800000,,datagouv,29.500000,0.000000,2.842214,0.000000,0.000000,0.000000,-0.259600,-0.069364
2026-07-14 21:00:00,48.000000,3.100000,,datagouv,27.800000,0.000000,2.318648,0.000000,0.000000,0.000000,-0.255627,-0.069178
2026-07-14 22:00:00,54.000000,1.200000,,datagouv,26.000000,0.000000,0.897541,0.000000,0.000000,0.000000,-0.247704,-0.069703
2026-07-14 23:00:00,64.000000,1.300000,,datagouv,22.400000,0.000000,0.972336,0.000000,0.000000,0.000000,-0.242660,-0.065829
2026-07-15 00:00:00,56.000000,2.000000,,datagouv,24.700000,0.000000,1.495902,0.000000,0.000000,0.000000,-0.249561,-0.068023
2026-07-15 01:00:00,52.000000,1.700000,,datagouv,24.500000,0.000000,1.271517,0.000000,0.000000,0.000000,-0.261373,-0.071251
2026-07-15 02:00:00,51.000000,2.100000,,datagouv,24.000000,0.000000,1.570697,0.000000,0.000000,0.000000,-0.266498,-0.071423
2026-07-15 03:00:00,50.000000,1.200000,,datagouv,24.100000,0.000000,0.897541,0.000000,0.000000,0.000000,-0.268751,-0.073637
2026-07-15 04:00:00,57.000000,1.800000,,datagouv,23.300000,0.000000,1.346312,0.000000,0.114073,0.085697,-0.012721,0.002678
2026-07-15 05:00:00,66.000000,3.000000,,datagouv,22.600000,0.000000,2.243853,0.000000,0.808569,0.607430,-0.011853,0.002951
2026-07-15 06:00:00,61.000000,3.900000,,datagouv,23.700000,36.111111,2.917009,0.130000,1.605307,1.205971,0.107477,0.040637
2026-07-15 07:00:00,66.000000,6.700000,,datagouv,23.300000,66.666667,5.011272,0.240000,2.378505,1.786828,0.209152,0.072536
2026-07-15 08:00:00,56.000000,4.400000,,datagouv,25.400000,136.111111,3.290985,0.490000,3.075471,2.310417,0.438520,0.144417
2026-07-15 09:00:00,52.000000,3.800000,,datagouv,27.600000,258.333333,2.842214,0.930000,3.648708,2.741055,0.829234,0.271369
2026-07-15 10:00:00,53.000000,4.200000,,datagouv,28.300000,430.555556,3.141395,1.550000,4.059151,3.049397,1.346525,0.437911
2026-07-15 11:00:00,40.000000,2.600000,,datagouv,30.400000,755.555556,1.944673,2.720000,4.278829,3.214428,2.288651,0.754470
2026-07-15 12:00:00,31.000000,2.200000,,datagouv,33.400000,758.333333,1.645492,2.730000,4.292772,3.224902,2.278131,0.776830
2026-07-15 13:00:00,30.000000,2.500000,,datagouv,35.000000,911.111111,1.869878,3.280000,4.100028,3.080105,2.726203,0.942826
2026-07-15 14:00:00,35.000000,5.200000,,datagouv,33.700000,650.000000,3.889346,2.340000,3.713734,2.789905,1.939441,0.672930
2026-07-15 15:00:00,33.000000,6.100000,,datagouv,32.400000,691.666667,4.562502,2.490000,3.160214,2.374079,2.001153,0.687437
